Date,r50,r85,r87,r97,r140,r148,r140148,r150,r170,r190,r211,r213
5/31/2014,36.55,17.14,17.989,36.97,156.47,53.597,210.067,231.52,252.63,282.66,75.36,76.98
6/1/2014,56.76,22.81,25.172,59.49,179.04,64.679,243.719,279.03,360.63,427.8,192.4,185.17
6/2/2014,77.24,39.93,41.155,79.17,221.55,114.17,335.72,398.07,603.06,877.31,594.95,606.9
6/3/2014,70.88,42.21,43.649,71.83,221.58,158.65,380.23,434.69,603.82,844.93,523.9,538.01
6/4/2014,66.23,42.08,43.486,69.51,219.99,179.23,399.22,449.15,586.96,785.4,444.52,456.14
6/5/2014,61.61,40.86,42.223,65.27,216.86,183.56,400.42,445.89,558.85,722.54,378.1,387.66
6/6/2014,57.14,38.87,40.187,61.04,212.03,177.86,389.89,431.62,525,662.65,322.75,330.68
6/7/2014,56.09,37.05,38.601,60.79,205.88,166.72,372.6,409.49,487.82,603.72,277.95,284.62
6/8/2014,51.4,34.17,35.406,56.32,199.43,153.09,352.52,386.47,452.42,550.38,239.22,244.88
6/9/2014,48.59,31.96,33.129,53.38,192.87,139.28,332.15,364.47,421.16,505.2,209.16,214.04
6/10/2014,44.93,29.7,30.815,49.64,185.8,125.56,311.36,341.52,390.86,463.57,181.56,185.77
6/11/2014,41.44,26.91,27.952,46.3,176.43,111.36,287.79,316.17,359.21,422.35,157.87,161.48
6/12/2014,38.52,24.21,25.158,41.07,166.39,100.81,267.2,292.71,330.35,385.32,138.29,141.42
6/13/2014,35.8,21.68,22.563,37.73,155.51,93.22,248.73,272.5,305.92,354.51,122.06,124.8
6/14/2014,48.8,23.42,26.064,52.99,151.91,88.603,240.513,262.26,294.06,339.54,118.16,120.24
6/15/2014,112.74,39.54,43.014,130.43,173.55,92.863,266.413,287.67,323.32,376.47,136.79,139.61
6/16/2014,148.81,45.95,52.959,186.3,196.75,93.157,289.907,319.96,359.45,403.28,141.97,142.82
6/17/2014,675.36,189.92,202.68,817.97,421.85,213.52,635.37,675.04,902.08,1154.5,604.03,606.56
6/18/2014,715.17,226.73,242.36,808.96,794.63,344.9,1139.53,1187.2,1433.2,1752.5,713.43,728.42
6/19/2014,941.66,328.39,346.63,1036.7,1347.1,518.26,1865.36,1916.7,2268.8,2664.8,1135.8,1149.7
6/20/2014,843.68,338.9,356.96,880.66,1895.5,634.11,2529.61,2607.4,2918.7,3351.3,1101.8,1131.2
6/21/2014,690.89,300.68,317.09,729.82,2106.5,636.23,2742.73,2846.8,3106.7,3484.2,931.92,955.97
6/22/2014,564.24,262.35,275.97,601.78,2087.6,592.46,2680.06,2786.6,3003.1,3325.6,785.28,805.26
6/23/2014,462.71,229.52,241.08,495.54,1950.4,530.8,2481.2,2585.7,2764.2,3038.2,657.17,673.88
6/24/2014,379.46,195.19,204.69,408.13,1743.7,460.32,2204.02,2313.9,2461.8,2691.4,547.23,560.88
6/25/2014,315.43,165.85,173.95,339.55,1544,394.09,1938.09,2050.7,2174.4,2391.2,459.7,470.99
6/26/2014,263.79,140.74,147.67,285.12,1369.4,346.26,1715.66,1797.8,1902.8,2083.3,390.78,400.1
6/27/2014,224.89,121.07,127.16,242.87,1207.3,310.69,1517.99,1585.3,1675,1815.8,339.49,347.53
6/28/2014,208.41,108.96,116.12,228.36,1068.1,279.63,1347.73,1410.4,1491.1,1613.9,309.23,315.12
6/29/2014,217.87,112.59,118.57,240.36,999.64,265.41,1265.05,1324,1401.9,1525,311.35,319.08
6/30/2014,187.31,97.68,102.96,207.69,906.45,239.67,1146.12,1202.8,1272.2,1379.5,274.4,280.85
7/1/2014,162.93,85.99,90.554,183.26,817.76,216.24,1034,1086.4,1147.7,1244.7,243.19,248.85
7/2/2014,142.46,76.41,80.441,160.91,748.79,194.22,943.01,990.02,1044.6,1129.8,216.6,221.65
7/3/2014,124.17,67.25,70.78,141.04,679.6,172.2,851.8,895.5,944.79,1021,191.19,195.59
7/4/2014,109.43,59.38,62.475,124.67,610.83,151.57,762.4,801.81,846.22,914.79,169.56,173.43
7/5/2014,97.38,52.42,55.191,111.21,547.15,133.67,680.82,716.63,756.72,818.38,151.32,154.78
7/6/2014,87.24,46.24,48.726,99.92,488.94,117.88,606.82,641.63,678.02,733.68,136.14,139.25
7/7/2014,78.81,41.13,43.352,90.22,437.09,105.26,542.35,576.89,610.04,662.77,123,125.79
7/8/2014,70.92,36.66,38.649,81.45,390.38,97.457,487.837,519.98,550.15,597.85,111.64,114.16
7/9/2014,64.35,32.47,34.252,71.54,346.72,90.331,437.051,467.16,494.98,538.76,102.1,104.38
7/10/2014,58.53,28.86,30.505,64.59,307.57,83.604,391.174,419.58,445.2,485.41,93.37,95.47
7/11/2014,58.47,27.46,29.288,64.44,280.59,79.291,359.881,384.89,408.83,445.4,87.04,89
7/12/2014,59.49,27.73,29.577,64.65,265.18,77.188,342.368,365.8,389.52,425.18,86.46,88.24
7/13/2014,56.22,27.45,29.029,60.87,254.48,74.759,329.239,351.2,373.87,408.36,82.93,84.85
7/14/2014,51.68,24.72,26.151,56.27,239.05,69.851,308.901,332,352.97,383.76,76.85,78.57
7/15/2014,47.66,22.62,23.93,51.97,223.99,65.386,289.376,311.43,331.27,360.52,71.75,73.34
7/16/2014,43.82,20.48,21.68,47.91,208.41,60.79,269.2,289.77,308.3,335.57,66.55,68.03
7/17/2014,40.39,18.54,19.615,44.36,192.75,56.231,248.981,268.66,285.98,312.43,61.67,63.03
7/18/2014,37.1,16.64,17.661,41.08,177.26,51.76,229.02,248.86,264.96,290.28,57.11,58.36
7/19/2014,34.16,14.67,15.635,38.11,161.89,47.304,209.194,229.14,244.31,269.47,52.78,53.93
7/20/2014,31.57,12.84,13.705,35.45,147.16,43.059,190.219,209.14,223.35,247.83,48.85,49.92
7/21/2014,29.15,11.35,12.123,32.93,132.92,38.987,171.907,191.2,204.4,227.15,45.02,46.01
7/22/2014,27.03,10.06,10.763,30.65,119.14,35.057,154.197,173.02,185.49,207.19,41.51,42.42
7/23/2014,25.48,9,9.6466,28.87,107.08,32.018,139.098,156.92,168.62,188.88,38.55,39.43
7/24/2014,23.89,8.18,8.7689,27.04,96.78,29.977,126.757,143.91,154.92,173.96,35.71,36.53
7/25/2014,26.07,8.39,9.4074,29.93,93.36,29.655,123.015,138,149.18,168.35,36.45,37.24
7/26/2014,23.67,7.9,8.5094,26.66,87.83,28.524,116.354,130.93,141.39,158.71,34.26,35.06
7/27/2014,21.99,7.2,7.7795,24.77,82.47,26.918,109.388,123.19,132.89,147.85,31.66,32.4
7/28/2014,20.68,6.47,7.0224,23.33,76.88,25.147,102.027,116.49,125.64,139.42,29.72,30.41
7/29/2014,19.13,5.68,6.2092,21.74,71.04,23.331,94.371,108.96,117.64,130.97,27.48,28.13
7/30/2014,17.75,4.83,5.3047,20.36,64.72,21.512,86.232,100.54,108.72,121.32,25.39,25.99
7/31/2014,16.55,4.25,4.6598,19.17,58.98,19.92,78.9,92.95,100.65,112.41,23.72,24.28
8/1/2014,15.65,3.98,4.3415,18.23,54.07,18.516,72.586,86.27,93.81,104.95,22.48,23.01
8/2/2014,14.64,3.76,4.1012,17.15,49.42,17.15,66.57,79.07,86.38,97.32,21.43,21.91
8/3/2014,13.93,3.57,3.8869,16.35,45.08,15.868,60.948,72.79,79.67,89.94,20.77,21.3
8/4/2014,17.12,4.08,4.9516,19.99,44.19,15.79,59.98,70.92,76.93,85.68,19.89,20.37
8/5/2014,15.36,4.12,4.5804,17.31,44.43,15.929,60.359,72.47,78.44,86.7,18.59,19.07
8/6/2014,13.75,3.49,3.8335,15.54,41.36,14.644,56.004,68.48,74.28,82.75,17.17,17.6
8/7/2014,12.9,3.2,3.5047,14.76,38.29,13.495,51.785,63.87,69.45,77.64,16.32,16.72
8/8/2014,12.09,3.03,3.3195,14.02,35.52,12.551,48.071,60.15,65.38,73.05,15.34,15.74
8/9/2014,11.43,2.86,3.1233,13.32,32.86,11.689,44.549,56.07,61.19,68.7,14.47,14.83
8/10/2014,10.91,2.75,3.0053,12.75,30.56,10.976,41.536,52.6,57.47,64.79,13.86,14.19
8/11/2014,10.29,2.67,2.9151,12.13,28.91,10.491,39.401,51.03,55.63,62.67,13.72,14.1
8/12/2014,9.37,2.37,2.5851,11.17,26.22,9.6078,35.8278,47.82,52.13,58.94,12.02,12.35
8/13/2014,8.88,2.16,2.3472,10.56,23.06,8.5589,31.6189,43.77,47.9,54.4,11.32,11.61
8/14/2014,8.39,2.02,2.1958,10.05,20.36,7.6233,27.9833,39.78,43.72,49.98,10.78,11.05
8/15/2014,8,1.93,2.0962,9.61,18.18,6.9017,25.0817,36.02,39.84,45.85,10.37,10.63
8/16/2014,7.66,1.85,2.0115,9.21,16.18,6.316,22.496,32.5,36.16,41.91,9.93,10.18
8/17/2014,7.56,1.86,2.0049,8.99,14.97,6.0019,20.9719,30.67,34.26,39.53,9.82,10.06
8/18/2014,10.12,2.34,3.0484,11.39,16.84,6.5704,23.4104,35.59,42.33,51.74,25.13,24.99
8/19/2014,10.09,2.76,3.141,11.62,20.11,7.5033,27.6133,38.96,43.81,56.19,21.24,22.02
8/20/2014,7.78,2.13,2.347,8.58,19.31,6.9641,26.2741,37.29,41.25,48.36,15.8,16.23
8/21/2014,25.96,5.39,8.2295,29.76,35.96,11.993,47.953,53.33,59.42,68.67,31.35,31.6
8/22/2014,14.78,4.22,4.7737,13.44,43.9,13.566,57.466,68.01,72.72,80.99,26.22,26.92
8/23/2014,21.63,4.79,6.0118,19.31,51.58,14.98,66.56,76.39,82.85,93.03,33.88,34.37
8/24/2014,16.99,4.58,5.0915,14.47,55.04,15.406,70.446,81.41,87.04,97.31,31.37,32.19
8/25/2014,15.32,3.96,4.4133,13.5,53.11,14.276,67.386,79.31,84.73,93.04,29.68,30.36
8/26/2014,13.6,3.56,3.888,12.37,49.14,13.011,62.151,74.66,80.01,88.19,27.32,27.96
8/27/2014,12.63,3.36,3.6635,11.85,45.41,12.082,57.492,69.28,74.55,82.62,25.8,26.41
8/28/2014,22.22,4.77,6.5854,21.6,52.21,14.346,66.556,79.46,88.28,98.98,39.12,39.17
8/29/2014,32.03,10.57,12.653,30.89,85.67,24.844,110.514,126.44,140.18,166.03,68.86,69.71
8/30/2014,50.02,23.14,24.937,45.89,122.28,32.217,154.497,167.17,182.58,210.43,97.64,100.21
8/31/2014,40.44,23.53,25.157,34.7,132.72,32.865,165.585,181.75,197.58,219.54,89.45,91.22
9/1/2014,50.31,29.39,30.996,45.12,154.34,39.54,193.88,209.9,228.52,257.57,111.19,113.87
9/2/2014,42.74,27.67,28.981,37.53,156.41,39.479,195.889,215.97,233.81,261.38,102.14,104.72
9/3/2014,38.87,24.93,26.139,34.83,152.63,37.97,190.6,211.42,228.41,254.77,94.13,96.46
9/4/2014,35.83,22.35,23.449,32.61,146.09,36.14,182.23,202.91,219.01,244.21,87.17,89.29
9/5/2014,33.75,20.62,21.625,30.99,139.47,34.662,174.132,193.49,208.97,233.21,82.17,84.16
9/6/2014,31.31,19.04,19.972,28.99,132.72,33.17,165.89,184.24,198.82,221.87,76.49,78.35
9/7/2014,29.11,17.42,18.289,27.24,124.9,31.547,156.447,174.14,187.9,209.6,71.28,72.98
9/8/2014,27.25,15.88,16.726,25.74,116.93,30.147,147.077,165.38,178.32,198.52,66.57,68.16
9/9/2014,26.59,14.66,15.609,25.35,110.63,29.16,139.79,157.76,170.7,190.01,63.44,64.87
9/10/2014,42.2,20.98,23.035,41.51,132.41,37.211,169.621,183.49,200.85,227.39,88.94,90.61
9/11/2014,35.14,21.13,22.155,32.31,134.99,38.168,173.158,191.17,207.28,232.44,81.99,84.02
9/12/2014,38.03,22.21,23.58,35.2,139.52,39.738,179.258,196.28,212.92,237.79,85.18,87.11
9/13/2014,34.56,21.45,22.476,31.63,138.95,39.478,178.428,196.27,212.17,236.96,80.82,82.8
9/14/2014,32.12,19.88,20.826,29.7,133.92,37.718,171.638,189.61,204.74,228.17,75.92,77.73
9/15/2014,40.29,22.82,24.555,38.47,141.27,40.81,182.08,199.13,217.03,243.58,88.59,90.37
9/16/2014,35.89,22.03,23.127,33.51,140.23,40.402,180.632,199.45,216.38,242.95,83.9,85.94
9/17/2014,33.96,20.6,21.61,31.87,136.07,38.863,174.933,193.76,209.99,234.84,79.63,81.53
9/18/2014,31.92,19.32,20.275,30.15,131.29,37.379,168.669,187.39,202.86,226.74,75.16,76.97
9/19/2014,29.99,17.92,18.99,28.64,124.99,35.376,160.366,179.21,193.93,216.57,70.36,71.99
9/20/2014,46.18,24.58,26.803,44.87,146.26,43.568,189.828,204.38,224.18,253.98,95.78,97.52
9/21/2014,39.07,24.14,25.351,36.6,148.51,43.973,192.483,210.45,228.27,256.02,87.82,89.99
9/22/2014,35.92,21.86,22.95,33.83,144.22,42.024,186.244,206.03,223.11,249.07,82.24,84.21
9/23/2014,33.47,20.1,21.107,31.96,138,39.996,177.996,198.05,214.4,240.54,77.27,79.12
9/24/2014,39.19,21.54,23.095,37.51,138.03,40.339,178.369,196.81,213.42,240.4,82.19,83.95
9/25/2014,35.37,20.53,21.578,33.14,134.77,39.136,173.906,193.24,209.05,235.34,77.72,79.59
9/26/2014,33.04,18.91,19.882,31.31,129.18,37.146,166.326,184.94,200.06,225.06,73.11,74.85
9/27/2014,30.77,17.41,18.323,29.55,122.75,35.065,157.815,175.59,189.98,214.11,68.58,70.21
9/28/2014,28.94,15.95,16.833,28.13,115.85,32.998,148.848,165.93,179.65,202.83,64.73,66.26
9/29/2014,27.43,14.71,15.544,26.87,109.48,31.518,140.998,158.01,171.04,192.87,61.34,62.79
9/30/2014,26.07,13.64,14.423,25.64,103.62,30.387,134.007,151.3,163.75,184.47,58.26,59.64
10/1/2014,38,17.24,19.105,38.13,115.26,34.66,149.92,163.85,179.03,202.51,73.36,74.7
10/2/2014,34.42,18.56,19.627,32.4,120.05,36.261,156.311,172.46,187.28,211.68,72.79,74.47
10/3/2014,33.13,18.32,19.28,31.31,121.15,36.225,157.375,173.7,187.92,210.33,70.82,72.54
10/4/2014,30.38,17,17.891,28.9,117.52,34.594,152.114,168.23,181.85,202.84,66.17,67.73
10/5/2014,28.76,15.77,16.622,27.68,112.75,32.898,145.648,161.38,174.45,194.39,63.08,64.54
10/6/2014,26.81,14.62,15.432,26.11,107.43,31.521,138.951,155.43,167.77,186.68,59.41,60.79
10/7/2014,25.02,13.28,14.034,24.73,100.87,30.012,130.882,147.2,159.06,177.39,56,57.28
10/8/2014,23.61,12.09,12.795,23.64,94.37,28.535,122.905,139.06,150.37,167.77,53.29,54.49
10/9/2014,22.71,11.18,11.848,22.83,88.93,27.33,116.26,131.8,142.72,159.47,51.09,52.26
10/10/2014,21.86,10.52,11.149,21.94,85.09,26.363,111.453,126.19,136.62,152.52,48.39,49.54
10/11/2014,20.95,9.99,10.587,20.99,81.77,25.429,107.199,120.93,130.95,146.28,45.88,46.95
10/12/2014,20.36,9.61,10.245,20.46,78.68,24.552,103.232,116.44,125.89,140.24,43.45,44.46
10/13/2014,21.51,9.68,10.597,21.45,78.69,24.747,103.437,117.63,128.15,141.39,45.17,45.86
10/14/2014,29.16,13.31,14.325,29.2,89.68,28.761,118.441,132.71,145.44,166.9,59.52,60.89
10/15/2014,25.11,13.06,13.746,24.21,88.03,28.185,116.215,131.18,143.21,161.55,54.6,55.89
10/16/2014,23.59,12.2,12.856,23.08,85.75,27.312,113.062,128.14,139.66,156.8,51.86,53.07
10/17/2014,22.28,11.31,11.935,22.06,82.94,26.364,109.304,125.29,136.29,152.6,49.35,50.5
10/18/2014,21.26,10.49,11.082,21.2,79.88,25.444,105.324,119.62,130.42,146.82,47.1,48.2
10/19/2014,20.3,9.82,10.378,20.31,76.83,24.584,101.414,114.95,125.17,140.55,44.89,45.93
10/20/2014,19.34,9.26,9.7796,19.41,73.55,23.646,97.196,111.29,121.02,136.36,42.66,43.65
10/21/2014,18.67,8.82,9.3106,18.74,70.47,22.795,93.265,107.3,116.75,132.61,40.91,41.86
10/22/2014,17.79,8.38,8.8534,17.89,67.5,22.03,89.53,103.68,112.69,128.13,38.91,39.82
10/23/2014,20.96,9.29,10.147,21.57,71.19,23.509,94.699,107.51,117.94,135.37,42.78,43.66
10/24/2014,18.9,9.27,9.7613,18.73,70.93,23.494,94.424,107.81,117.35,133.95,40.64,41.59
10/25/2014,17.64,8.65,9.1093,17.58,68.02,22.458,90.478,103.61,112.71,128.4,38.12,39
10/26/2014,16.7,7.98,8.4125,16.8,64.16,21.304,85.464,98.18,106.9,121.99,36.04,36.86
10/27/2014,16.09,7.49,7.9045,16.32,60.73,20.34,81.07,94.35,102.68,116.79,34.79,35.57
10/28/2014,15.44,7.08,7.4916,15.76,57.93,19.538,77.468,90.62,98.72,112.48,33.36,34.12
10/29/2014,14.85,6.69,7.0865,15.2,55.35,18.8,74.15,87.05,94.93,107.98,31.97,32.7
10/30/2014,14.59,6.43,6.8093,14.85,53.33,18.259,71.589,84.09,91.77,103.75,31.1,31.81
10/31/2014,14,6.18,6.5476,14.35,51.28,17.686,68.966,81.21,88.66,99.71,29.93,30.61
11/1/2014,13.55,5.85,6.2043,13.86,49.09,17.052,66.142,77.68,84.88,95.55,28.62,29.29
11/2/2014,12.68,5.47,5.8177,13.06,46.8,16.355,63.155,74.67,81.46,91.53,26.82,27.45
11/3/2014,12.42,5.13,5.4405,12.64,44.68,15.705,60.385,72.1,78.55,88,25.81,26.4
11/4/2014,11.94,5.03,5.3335,12.18,43.47,15.379,58.849,69.42,75.83,85.26,24.75,25.33
11/5/2014,11.55,4.75,5.0423,11.79,41.44,14.723,56.163,67.67,73.62,82.22,23.87,24.42
11/6/2014,11.04,4.49,4.7823,11.36,39.68,14.163,53.843,65.78,71.65,80.23,22.85,23.38
11/7/2014,10.7,4.23,4.4997,11.02,38.08,13.664,51.744,63.36,69.07,77.42,22.05,22.56
11/8/2014,10.21,3.97,4.2261,10.62,36.32,13.124,49.444,60.24,65.83,74.07,21.09,21.58
11/9/2014,9.8,3.67,3.9291,10.23,34.49,12.564,47.054,57.47,62.78,70.58,20.13,20.61
11/10/2014,9.65,3.49,3.7392,10.04,33.2,12.193,45.393,56.19,61.25,68.56,19.49,19.95
11/11/2014,9.91,3.63,3.8562,10,33.47,12.368,45.838,56.13,61.21,68.55,19.72,20.18
11/12/2014,9.6,3.66,3.8912,9.66,33.06,12.244,45.304,55.84,60.71,67.76,19.23,19.67
11/13/2014,9.36,3.69,3.9093,9.36,32.79,12.136,44.926,55.73,60.44,67.26,18.74,19.17
11/14/2014,9.05,3.65,3.864,9.04,32.27,11.932,44.202,55.07,59.67,66.36,18.16,18.58
11/15/2014,9.19,3.77,3.9756,8.91,32.94,12.158,45.098,54.86,59.35,65.98,17.98,18.39
11/16/2014,8.95,4.1,4.2854,8.6,34.2,12.545,46.745,56.47,60.78,66.94,17.79,18.19
11/17/2014,8.51,4.06,4.2555,8.23,33.51,12.21,45.72,56.35,60.48,66.43,17.14,17.52
11/18/2014,8.17,3.95,4.1465,7.98,32.71,11.864,44.574,55.67,59.74,65.7,16.58,16.95
11/19/2014,7.85,3.83,4.0211,7.74,31.89,11.526,43.416,54.45,58.44,64.42,16.05,16.4
11/20/2014,7.58,3.7,3.8839,7.51,31.03,11.184,42.214,53.4,57.23,62.96,15.53,15.88
11/21/2014,7.36,3.58,3.7628,7.3,30.23,10.877,41.107,51.97,55.77,61.52,15.06,15.39
11/22/2014,7.87,3.52,3.9079,7.92,29.52,10.579,40.099,50.82,54.87,60.34,15.21,15.43
11/23/2014,9.33,3.75,4.2191,10.33,29.84,10.583,40.423,51.06,55.62,63.41,17.98,18.32
11/24/2014,8.96,3.93,4.1275,9.15,30.34,10.839,41.179,52.02,56.82,64.02,18.67,19.06
11/25/2014,8.67,3.93,4.1281,8.84,29.99,10.749,40.739,51.91,56.54,63.44,18.17,18.59
11/26/2014,9.26,4.25,4.4304,8.84,31.13,11.156,42.286,54.98,59.17,64.8,18.32,18.74
11/27/2014,8.96,4.54,4.738,8.45,32.42,11.544,43.964,55.17,59.89,66.74,18.22,18.62
11/28/2014,8.51,4.41,4.6057,8.1,32.06,11.338,43.398,53.18,57.49,64.02,17.54,17.92
11/29/2014,8.17,4.29,4.4719,7.86,31.6,11.131,42.731,52.56,56.69,62.76,17,17.37
11/30/2014,7.84,4.15,4.331,7.63,31.03,10.901,41.931,51.97,55.99,61.88,16.47,16.82
12/1/2014,7.59,4.03,4.2008,7.43,30.42,10.674,41.094,51.59,55.47,61.1,15.97,16.32
12/2/2014,7.34,3.92,4.085,7.21,29.76,10.434,40.194,51,54.81,60.39,15.48,15.82
12/3/2014,7.12,3.78,3.9441,7.01,29.01,10.172,39.182,50.14,53.85,59.31,14.97,15.3
12/4/2014,6.9,3.65,3.8063,6.81,28.25,9.9116,38.1616,48.87,52.53,58,14.49,14.81
12/5/2014,6.71,3.52,3.6759,6.63,27.51,9.6625,37.1725,47.7,51.23,56.48,14.04,14.35
12/6/2014,6.53,3.42,3.57,6.45,26.87,9.4566,36.3266,46.4,49.88,55.1,13.63,13.93
12/7/2014,6.65,3.34,3.5891,6.73,26.27,9.2604,35.5304,45.52,49.22,54.23,14,14.19
12/8/2014,7.12,3.34,3.6437,7.49,25.85,9.1383,34.9883,45.38,49,55.69,14.72,15.05
12/9/2014,7.07,3.42,3.5777,7.26,25.56,9.0359,34.5959,45.22,48.88,56.24,14.67,15.01
12/10/2014,6.83,3.38,3.5328,6.82,25.27,8.9184,34.1884,44.62,48.25,55.54,14.22,14.54
12/11/2014,6.67,3.32,3.4731,6.63,24.97,8.7994,33.7694,44.16,47.66,54.73,13.83,14.14
12/12/2014,6.64,3.27,3.4319,6.56,24.58,8.6589,33.2389,43.68,47.12,54.06,13.53,13.83
12/13/2014,8.01,3.37,3.7717,8.25,24.31,8.5167,32.8267,42.71,46.41,53.51,14.67,14.88
12/14/2014,8.41,3.62,3.8228,8.77,24.22,8.4936,32.7136,42.54,46.58,54.23,16.77,17.12
12/15/2014,11.72,4.43,4.8874,11.67,26.31,9.266,35.576,45.61,50.69,58.54,21.77,22.04
12/16/2014,12.1,5.48,5.6854,12.05,28.86,10.254,39.114,49.77,55.37,65.1,25.76,26.38
12/17/2014,11.61,5.49,5.7317,11.22,29.23,10.335,39.565,50.43,55.71,63.58,24.4,24.97
12/18/2014,11.31,5.41,5.6466,10.86,29.7,10.427,40.127,51,56.15,63.43,23.69,24.25
12/19/2014,11.02,5.32,5.5547,10.53,30.17,10.511,40.681,51.48,56.47,63.51,23.05,23.58
12/20/2014,10.7,5.22,5.4476,10.2,30.48,10.545,41.025,51.41,56.31,63.31,22.41,22.93
12/21/2014,10.56,5.14,5.3939,10.01,30.72,10.567,41.287,51.39,56.16,62.86,21.87,22.35
12/22/2014,12.58,5.65,6.3054,12.43,33.71,11.5,45.21,55.18,60.2,66.98,23.22,23.66
12/23/2014,12.13,6.31,6.767,11.92,38.3,12.866,51.166,62,66.92,75.28,24.13,24.67
12/24/2014,10.72,6.23,6.4829,9.86,40.01,13.08,53.09,63.63,68.37,75.88,22.24,22.74
12/25/2014,10.48,6.06,6.2693,9.34,40.14,12.832,52.972,62.77,67.64,74.56,22,22.45
12/26/2014,10.84,6.09,6.2954,9.85,39.84,12.619,52.459,62.14,67.2,74.21,22.81,23.28
12/27/2014,11.65,6.54,6.7522,10.29,41.64,13.142,54.782,64.49,69.49,76.3,23.74,24.26
12/28/2014,11.08,6.44,6.6653,9.88,41.3,13.008,54.308,64.87,69.97,77.14,23.04,23.55
12/29/2014,10.67,6.25,6.4686,9.57,40.62,12.769,53.389,64.72,69.6,76.49,22.35,22.84
12/30/2014,10.3,6.06,6.2791,9.29,39.93,12.528,52.458,63.8,68.64,75.57,21.68,22.16
12/31/2014,9.95,5.88,6.093,9.01,39.24,12.279,51.519,62.69,67.38,74.09,21.04,21.5
1/1/2015,9.62,5.71,5.908,8.75,38.5,12.021,50.521,60.92,65.56,72.25,20.41,20.85
1/2/2015,9.32,5.54,5.7368,8.51,37.77,11.774,49.544,60.13,64.5,70.72,19.81,20.23
1/3/2015,9.1,5.41,5.6012,8.28,37.22,11.595,48.815,59.42,63.73,69.89,19.28,19.7
1/4/2015,9.17,5.52,5.701,8.13,37.55,11.724,49.274,59.47,63.67,69.68,19.05,19.46
1/5/2015,8.99,5.42,5.5967,7.88,37.31,11.622,48.932,59.24,63.29,69.16,18.6,18.99
1/6/2015,9.19,5.86,6.0181,7.78,39.22,12.251,51.471,61.85,65.77,71.26,18.76,19.16
1/7/2015,8.6,5.68,5.8605,7.38,38.36,11.863,50.223,61.41,65.22,70.65,17.99,18.36
1/8/2015,8.42,5.58,5.7486,7.23,37.86,11.647,49.507,60.15,63.91,69.36,17.52,17.88
1/9/2015,8.03,5.41,5.5803,7,37.11,11.359,48.469,59,62.68,67.97,17.04,17.39
1/10/2015,7.69,5.18,5.3423,6.8,36.04,10.969,47.009,57.23,60.83,66.09,16.47,16.81
1/11/2015,7.42,5,5.1544,6.62,35.09,10.642,45.732,55.83,59.31,64.48,15.96,16.29
1/12/2015,7.19,4.82,4.9773,6.44,34.14,10.325,44.465,55.11,58.42,63.26,15.46,15.79
1/13/2015,6.98,4.66,4.8079,6.28,33.21,10.023,43.233,54.05,57.35,62.22,14.99,15.31
1/14/2015,6.8,4.53,4.6716,6.12,32.39,9.7594,42.1494,52.9,56.1,60.85,14.54,14.84
1/15/2015,6.57,4.35,4.4941,5.95,31.44,9.4593,40.8993,51.65,54.78,59.46,14.08,14.38
1/16/2015,6.36,4.18,4.3217,5.79,30.47,9.1553,39.6253,50.36,53.41,57.95,13.63,13.92
1/17/2015,6.15,4.02,4.1539,5.63,29.53,8.8522,38.3822,48.87,52,56.54,13.34,13.59
1/18/2015,6.62,3.92,4.1967,6.3,28.7,8.5376,37.2376,47.31,50.66,55.66,13.8,14.02
1/19/2015,7.19,3.96,4.2141,7.22,28.01,8.337,36.347,46.96,50.46,55.79,15.3,15.58
1/20/2015,7.4,4.04,4.2127,7.32,27.59,8.3307,35.9207,46.42,50.2,55.92,16.14,16.49
1/21/2015,7.8,4.26,4.4521,7.49,27.89,8.6132,36.5032,46.73,50.6,55.93,16.52,16.87
1/22/2015,7.66,4.23,4.398,7.4,27.59,8.629,36.219,46.89,50.9,56.52,16.75,17.11
1/23/2015,7.95,4.19,4.4286,7.6,27.13,8.5664,35.6964,46.48,50.62,56.31,17.09,17.45
1/24/2015,8.7,4.29,4.5611,8.58,26.83,8.5989,35.4289,45.78,50.29,56.53,18.12,18.49
1/25/2015,10.04,4.58,4.9259,10.03,26.96,8.8088,35.7688,45.8,50.8,57.56,20.12,20.5
1/26/2015,11.29,4.96,5.2806,11.38,27.13,9.0826,36.2126,47.19,52.59,59.9,22.38,22.85
1/27/2015,12.07,5.26,5.5283,12.13,27.42,9.4078,36.8278,48.2,54,61.95,23.8,24.35
1/28/2015,12.68,5.42,5.726,12.71,27.81,9.7151,37.5251,48.69,54.71,62.81,24.55,25.1
1/29/2015,13.2,5.54,5.8497,13.34,28.25,10.024,38.274,49.53,55.72,64.06,25.43,26.02
1/30/2015,13.4,5.61,5.9007,13.61,28.72,10.342,39.062,49.98,56.29,64.98,25.71,26.33
1/31/2015,13.41,5.65,5.9315,13.22,29.68,10.768,40.448,50.51,56.67,65.22,25.36,26
2/1/2015,14.36,6.51,6.7761,13.12,34.38,12.422,46.802,55.47,61.27,69.21,26.25,26.9
2/2/2015,13.48,6.4,6.6856,12.38,35.41,12.624,48.034,58.23,63.89,71.62,25.37,25.96
2/3/2015,13.17,6.34,6.6164,12.01,36.55,12.878,49.428,60.21,65.69,73.24,24.87,25.43
2/4/2015,12.63,6.27,6.5347,11.59,37.5,13.085,50.585,61.4,66.86,74.43,24.18,24.72
